Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
benchmarks/uniform_1_11_ms/medium/delayedFoldRReduce,7.424909854166553,7.383918637499903,7.495279937499902,6.719929596157159e-2,1.0980175000099734e-2,8.572596870974103e-2
benchmarks/uniform_10_110_ms/short/delayedTreeReduce,0.5390311354167352,0.5254541874999177,0.5595365916668698,1.9373429955894157e-2,1.7552747221179985e-3,2.455529873280156e-2
benchmarks/uniform_10_110_ms/short/delayedReduce,0.6085274770835175,0.5820087875003992,0.6283200791668075,2.7277113473759156e-2,1.3452174999656563e-2,3.772996999507544e-2
benchmarks/uniform_10_110_ms/short/delayedFoldLReduce,6.014154906249947,5.596465199999329,6.1737518812501735,0.28530898019006884,4.6833987500008334e-2,0.3685734259129238
benchmarks/uniform_10_110_ms/short/delayedFoldRReduce,6.0625860999999,5.942924024999797,6.209940125000003,0.15343741882281434,5.6175800000043186e-2,0.21148149834845845
benchmarks/uniform_10_110_ms/medium/delayedTreeReduce,0.8032255229167428,0.7652554833333245,0.8594807312501871,5.3177499623650835e-2,5.282966658316478e-3,6.759940267842333e-2
benchmarks/uniform_10_110_ms/medium/delayedReduce,0.9845816916666384,0.9608575374999191,1.0177048374999913,3.422969417250211e-2,9.204916659333588e-3,4.55836705184727e-2
benchmarks/uniform_10_110_ms/medium/delayedFoldLReduce,60.555138293749884,59.95606299999963,61.05254918750002,0.6126652436340951,0.3138010000000868,0.7863750699739288
benchmarks/uniform_10_110_ms/medium/delayedFoldRReduce,60.903459141666666,60.35959343333336,61.44732484999997,0.6281884692135887,0.5380298121785251,0.6418322113541859
benchmarks/exponential_1/short/delayedTreeReduce,2.3572783373716558e-2,2.310762854924241e-2,2.4132184188531167e-2,1.1305489278716364e-3,7.808971429223445e-4,1.8452908905749628e-3
benchmarks/exponential_1/short/delayedReduce,2.7095760583693593e-2,2.6108445362903868e-2,2.7796365097780842e-2,1.7916828195820315e-3,1.0654840478621936e-3,2.910586687275308e-3
benchmarks/exponential_1/short/delayedFoldLReduce,0.2535772946666809,0.24912340266676133,0.25874881999993704,6.06520642058036e-3,3.563296074035822e-3,8.322731896742408e-3
benchmarks/exponential_1/short/delayedFoldRReduce,0.2583701470001355,0.2539962240002024,0.2654920550000952,7.343448058380002e-3,2.1912693583663453e-3,1.0256236342683307e-2
benchmarks/exponential_1/medium/delayedTreeReduce,4.251720098950456e-2,4.1803287196959256e-2,4.3186029679996754e-2,1.4586558757338037e-3,1.1383003285558777e-3,2.1249148168872847e-3
benchmarks/exponential_1/medium/delayedReduce,5.3230643487783516e-2,5.224727528270327e-2,5.4196176209699284e-2,1.920245791251169e-3,1.3949434075271787e-3,3.131920893522194e-3
benchmarks/exponential_1/medium/delayedFoldLReduce,2.550564056250058,2.539249218750001,2.5718201250001584,2.1021428949738043e-2,9.157375000086176e-4,2.5073095321704632e-2
benchmarks/exponential_1/medium/delayedFoldRReduce,2.5368296062499858,2.5147425437500224,2.559247074999879,2.4980040096954727e-2,8.638237500046442e-3,3.425960412968363e-2
benchmarks/exponential_10/short/delayedTreeReduce,2.320839957201821e-2,2.2749225276502607e-2,2.3796325425659674e-2,1.1782038267016321e-3,8.439305457569628e-4,1.7581440082032153e-3
benchmarks/exponential_10/short/delayedReduce,2.7256311086810734e-2,2.67964205396845e-2,2.78236741558588e-2,1.1185931684908426e-3,7.72978058027837e-4,1.789191597068477e-3
benchmarks/exponential_10/short/delayedFoldLReduce,0.25598129266660485,0.2509354866663974,0.2607902200000353,6.650819500619516e-3,5.301164373036407e-3,7.02111853436626e-3
benchmarks/exponential_10/short/delayedFoldRReduce,0.247034931000062,0.21553652000029616,0.25876396699993165,2.3545448212346106e-2,2.160976006269251e-3,3.083196002880348e-2
benchmarks/exponential_10/medium/delayedTreeReduce,4.2715338429529466e-2,4.1666561667567825e-2,4.323495181675454e-2,1.471971829204921e-3,7.448089695337445e-4,2.453138817643538e-3
benchmarks/exponential_10/medium/delayedReduce,5.217128646210864e-2,5.11345146869228e-2,5.3000206718534906e-2,1.881400858537448e-3,1.4405626497537283e-3,2.315251612707138e-3
benchmarks/exponential_10/medium/delayedFoldLReduce,2.517729668750121,2.496754725000301,2.5330588437501547,2.0093877843005332e-2,1.0088350000160062e-2,2.468736760643038e-2
benchmarks/exponential_10/medium/delayedFoldRReduce,2.539012820833269,2.5231093958333495,2.5541183999998793,1.7530037593646658e-2,1.473264208486739e-2,1.9190343524828183e-2
benchmarks/exponential_100/short/delayedTreeReduce,1.1553090812501523,1.057670637499882,1.2085338687503508,9.317451527972646e-2,2.8178777889747236e-2,0.12291738156320103
benchmarks/exponential_100/short/delayedReduce,1.7101807020831643,1.535278183333162,1.9404517333330205,0.22911315184919792,8.086934440741081e-2,0.3119027442145795
benchmarks/exponential_100/short/delayedFoldLReduce,10.517701754166827,9.865203233333357,11.170200275000298,0.8077363778299006,0.46682879035650904,1.0400519962396386
benchmarks/exponential_100/short/delayedFoldRReduce,9.973937422916777,9.062513931250066,10.484647302083488,0.8784189686177305,0.25402549667952123,1.179433944858808
benchmarks/exponential_100/medium/delayedTreeReduce,2.160853883333175,1.9612256999998863,2.423733149999862,0.2714779552569851,8.054053333330558e-2,0.3680213443399208
benchmarks/exponential_100/medium/delayedReduce,3.6131365687498183,3.535275787499586,3.6745237124998766,8.548178332702343e-2,4.7324237499992705e-2,0.10719310264401946
benchmarks/exponential_100/medium/delayedFoldLReduce,100.01278377708336,98.59379666249993,101.72267677708355,1.8501734679073303,0.6366856666666862,2.541829088247032
benchmarks/exponential_100/medium/delayedTreeReduce,1.8892914833333332,1.7319549249999997,1.9797402249999998,0.15157057482857808,4.256224259965044e-2,0.20295772991406383
benchmarks/exponential_100/medium/delayedReduce,3.4266083791666655,3.2043852916666644,3.551490079166666,0.2144505987528646,5.508062499999955e-2,0.28840193244743334
benchmarks/exponential_100/medium/delayedFoldLReduce,99.50305176041665,97.41355568333333,101.59254783749998,2.566363554841305,1.2350422491373394,3.0636705209867126
benchmarks/exponential_100/medium/delayedFoldRReduce,100.76408539166665,96.36443530000008,102.5322091999999,3.101588817744839,0.4357167603679648,3.9966826818336063
benchmarks/constant_1_ms/long/delayedTreeReduce,0.4130918958332188,0.41243307499979664,0.4141961250000463,1.1032344463522586e-3,4.087875269105851e-4,1.5088953060888783e-3
benchmarks/constant_1_ms/long/delayedReduce,9.975842181659313e-2,9.781656613759401e-2,0.10301356373016911,4.071916737348474e-3,1.4846247129528044e-3,6.799323376724335e-3
benchmarks/constant_1_ms/extreme/delayedTreeReduce,70.2003658458333,67.85873327500002,72.38439607499993,2.7168702321467535,2.269159482652711,2.9314588393204275
benchmarks/constant_1_ms/extreme/delayedReduce,1.0137897500002662,0.914642100000151,1.1087686000001518,0.11626966852830645,6.753734999968708e-2,0.14135884405367338
benchmarks/constant_10_ms/long/delayedTreeReduce,0.4582083708334797,0.4514990333334102,0.4622080208335622,6.6686551777212005e-3,2.9474780077139284e-3,9.236796016847697e-3
benchmarks/constant_10_ms/long/delayedReduce,0.26463984300002263,0.2579255479999483,0.2749963250001201,1.0447728918863565e-2,4.139359412119601e-3,1.5256688601689003e-2
benchmarks/constant_10_ms/extreme/delayedTreeReduce,72.97181749583332,67.36342646666678,82.31243576249989,9.311105945140408,3.445864277060709,12.736587674140365
benchmarks/constant_10_ms/extreme/delayedReduce,2.0610561708334862,1.993847700000515,2.0890430458333262,4.760803987043523e-2,1.6511355731792094e-2,6.463291925973609e-2
benchmarks/constant_100_ms/long/delayedTreeReduce,1.5528417104167904,1.547496775000127,1.558186645833454,6.307462492913712e-3,5.239381524052487e-3,7.104218082394932e-3
benchmarks/constant_100_ms/long/delayedReduce,1.5736579270833129,1.5555799437499331,1.5885964999999942,1.9742551602657345e-2,7.882635393909257e-3,2.6616520985110134e-2
benchmarks/constant_100_ms/extreme/delayedTreeReduce,62.39157701666659,61.37854673333322,64.24242434999996,1.8064507268185594,0.18624176666662606,2.24470114637718
benchmarks/constant_100_ms/extreme/delayedReduce,9.905535429166832,8.505872712500377,10.662430829166738,1.3328940095094741,0.37455440833309694,1.747975051753339
benchmarks/constant_1000_ms/long/delayedTreeReduce,14.150758954166784,14.145205600000509,14.156242308333237,6.518956558416717e-3,5.238766830603462e-3,7.506573484434306e-3
benchmarks/constant_1000_ms/long/delayedReduce,14.183306714583276,14.170597012500025,14.20051505833309,1.6428814942664818e-2,7.754229166683224e-3,2.039798708285586e-2
benchmarks/constant_1000_ms/extreme/delayedTreeReduce,52.416905847916816,49.84193034583332,54.553647825000326,3.0918206111148074,1.8584256666669425,3.8007260793002526
benchmarks/constant_1000_ms/extreme/delayedReduce,73.5618905916668,65.3153926750008,78.65444839166646,8.430749694201022,3.8877336062084273,11.760758466774146
benchmarks/uniform_1_11_ms/long/delayedTreeReduce,0.6229731500002345,0.616409625000415,0.6279374499999903,6.302352343951712e-3,3.1984500001271954e-3,7.7213092948576175e-3
benchmarks/uniform_1_11_ms/long/delayedReduce,0.2570575689998562,0.2517439819998981,0.2636380640000789,7.60566974339003e-3,5.132693061339289e-3,9.37792762002052e-3
benchmarks/uniform_1_11_ms/extreme/delayedTreeReduce,117.99102261250036,88.62696106250087,133.1102276625001,27.73167801304307,2.0192214828322363,34.916308422202
benchmarks/uniform_1_11_ms/extreme/delayedReduce,1.3222180124998506,1.3114690249999512,1.3380055625003706,1.5971852495288406e-2,3.3354999996694223e-3,2.0972219660949316e-2
benchmarks/uniform_10_110_ms/long/delayedTreeReduce,1.440847266666727,1.4082128499999271,1.4637265500000467,3.136560447171059e-2,1.4745299999958661e-2,3.955492127277769e-2
benchmarks/uniform_10_110_ms/long/delayedReduce,1.486793416666842,1.4021578000001682,1.5714290333335157,0.10370812592347531,6.318871605208846e-2,0.13226886821004777
benchmarks/uniform_10_110_ms/extreme/delayedTreeReduce,83.96250331874974,76.0935874124998,90.38853513125014,7.809047938050094,3.243844017419459,9.130418464569601
benchmarks/uniform_10_110_ms/extreme/delayedReduce,5.240047625000329,5.140259037500641,5.293823012500184,9.577513915509557e-2,1.5524375000040891e-2,0.12418893779526934
benchmarks/uniform_100_1100_ms/long/delayedTreeReduce,11.809569145833507,11.494574175000025,12.275313575000382,0.45088177828701537,0.12488517500037233,0.6098978325103865
benchmarks/uniform_100_1100_ms/long/delayedReduce,13.65901134166639,13.18994061666668,14.005289274999768,0.5020006962930489,0.33932470731538994,0.6229025126078007
benchmarks/uniform_100_1100_ms/extreme/delayedTreeReduce,92.2131100333334,91.40926692083364,93.19088671249972,0.9991539717119384,0.42100171270063413,1.3836919156911556
benchmarks/uniform_100_1100_ms/extreme/delayedReduce,44.514143897916746,39.72221171874969,48.41912016250035,4.864580068874281,3.453368185128085,5.740463909344808
benchmarks/exponential_1/long/delayedTreeReduce,0.5520464395831747,0.5420053583331234,0.5579179624999142,9.703576775646792e-3,1.657912500149905e-3,1.255163815359846e-2
benchmarks/exponential_1/long/delayedReduce,0.16093664850332928,0.15908403421800316,0.16370393707449607,3.155663310684604e-3,5.703790655015271e-4,3.738817702652708e-3
benchmarks/exponential_1/extreme/delayedTreeReduce,79.11273988333346,76.04199259166671,84.92625311250049,5.755788285430618,4.8526925210492955e-2,7.043060176617952
benchmarks/exponential_1/extreme/delayedReduce,1.194336833333864,1.1605090125019615,1.2229353374996208,3.625687304804115e-2,3.0047354626616136e-2,4.17839070778542e-2
benchmarks/exponential_10/long/delayedTreeReduce,0.6064199687498331,0.5961143250001442,0.6125758437497097,1.0253681113494327e-2,4.632903933990865e-3,1.421638435310597e-2
benchmarks/exponential_10/long/delayedReduce,0.16584095459153833,0.16134337976091914,0.16826033996604026,4.661886189519311e-3,2.0228247141459354e-3,7.099112434665867e-3
benchmarks/exponential_10/extreme/delayedTreeReduce,82.85596589166623,81.5647423749997,84.14718940833276,1.6031957426735621,0.6983081416662245,1.9993498948568063
benchmarks/exponential_10/extreme/delayedReduce,1.128696652083742,1.1195609687495107,1.1349127000012231,9.630253123835418e-3,5.266599999231403e-3,1.3589651391769458e-2
benchmarks/exponential_100/long/delayedTreeReduce,3.201540547916617,3.030627506250312,3.4525039166661977,0.2643131729389139,5.239375416628422e-2,0.34492697753899254
benchmarks/exponential_100/long/delayedReduce,6.527008537500326,6.3830719249999675,6.726791787501043,0.19455253020868266,6.781169437221204e-2,0.2645956735210893
benchmarks/exponential_100/extreme/delayedTreeReduce,88.5557776437497,85.3673471749994,90.37683331249991,3.0973191242320084,0.9073617375001959,4.205547922248899
benchmarks/exponential_100/extreme/delayedReduce,11.621383916666218,11.425432424999144,11.744757874999777,0.19108898101847396,5.295550969519355e-2,0.2527430477717847
benchmarks/exponential_1000/long/delayedTreeReduce,28.112984572916805,27.382681612500164,29.017623287499646,1.0209301653881613,4.852393749933981e-2,1.2772555604786406
benchmarks/exponential_1000/long/delayedReduce,59.97649507291627,58.683254635416155,60.85328579166586,1.2571274036052822,0.45352881666682876,1.6704907629475236
benchmarks/exponential_1000/extreme/delayedTreeReduce,109.85598286875022,107.39565210000032,114.74776650624995,4.882307833463986,1.4306104585132928e-2,5.667584421947966
benchmarks/exponential_1000/extreme/delayedReduce,99.26712882916634,98.3186259250001,100.29795762499884,1.2371719246931223,0.5128882833334174,1.5982412512965667
